gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_002840,132.64939800582147,0.1126071345013157,0.24719113296416992,0.4555468197867679,0.6487158923018767,0.9415543471613651
Smp_002870,80.25779115023096,-0.03874585423980042,0.22070982721999463,-0.1755511058471362,0.8606466175468453,0.9748770036357601
Smp_002880,586.3414874762527,-0.5317996467634188,0.14468396413968201,-3.675594941883154,2.3729577053983682e-4,0.0205503240422349
Smp_002920,24.70395034440279,0.5118529083800476,0.366648156426854,1.3960329525948723,0.16270457222541423,0.6996363270234635
Smp_002950,5.088258145949571,1.2169295433836904,0.7202020282790642,1.6897057986514779,0.09108425335384836,0.5762628052070975
Smp_003000,35.271371279976904,0.2667369260031725,0.2918213064078632,0.9140419844134631,0.36069478517349035,0.8427722076551468
Smp_003130,100.88910087619887,0.56988887756289075,0.19719758845232016,2.889938371131159,0.0038531735782508575,0.12122445312200159
Smp_003140,67.32298786736015,0.130111910574239,0.22717441218742718,0.5727401661191134,0.5668206371554304,0.9226300346907511
Smp_003230,2.691382122962346,-1.9936172511007275,1.0501666015307567,-1.8983818835932953,0.05764579435043033,0.49059633636402866
Smp_003250,46.795245605293744,-0.14692693264700832,0.263264668759903,-0.5580959015089315,0.5767788991376728,0.9232020698155241
Smp_003270,118.96498142543557,-0.3761979585033742,0.251729731336761,-1.4944518333438375,0.13505756239968522,0.658984703454902
Smp_003280,41.34351013398765,0.09231543291661254,0.3609535246376853,0.25575434679374887,0.7981405276432172,0.9654127965663528
Smp_003330,149.3514071427167,-0.4091724379334564,0.3339711695440334,-1.2251729348137876,0.2205100696820272,0.7462134879071626
Smp_003340,104.82456507714656,0.13452931564548568,0.2094998029141039,0.6421453088461542,0.520778839587227,0.9082682943000081
Smp_003410,1388.5863921677087,-0.08792487729100557,0.14732910940304425,-0.5967922947967591,0.5506460629375772,0.917244727422051
Smp_003440,12.265498351345489,-0.0617679972654266,0.5533944949775391,-0.11161657339568151,0.9111274304704923,0.9846691172198829
Smp_003600,181.3338522457372,0.6083577054714996,0.4314922011635134,1.4098927021880594,0.1585713678803602,0.6918384598637166
Smp_003610,127.01096380414137,1.112684412481773,0.3233273678864174,3.4413554898101015,5.788075518671601e-4,0.03613733350959773
Smp_003620,44.45165623350553,-0.293774473297421,0.26377758611000673,-1.1137203794673602,0.2653991636251699,0.7807586454177212
Smp_003630,260.15389549215405,0.03838960088326475,0.19593741892474356,0.1959278686732603,0.8446666239491245,0.9729782655234358
Smp_003660,822.7041919572117,0.13718026205587527,0.15102705658122173,0.9083158022224997,0.3637113959808722,0.844589077203172
Smp_003670,46.58889324826075,0.23175089144455183,0.31357745171008716,0.7390547062000277,0.4598737789247283,0.8857745073950524
Smp_003700,182.14612389466174,0.3809598190350279,0.3060156752450378,1.2449029571115258,0.21316742378764356,0.7396981749271972
Smp_003710,340.8543016901338,-0.07514920271102223,0.15128004935929762,-0.49675554066312566,0.6193614507254344,0.9345971562609487
Smp_003770,1839.7864059877218,0.02735785667362293,0.2110324749555637,0.12963813592852744,0.8968527297207564,0.98150828117609
Smp_003860,85.86979574383346,0.4434322906799349,0.21039338461068238,2.107634189641818,0.03506264383588831,0.3927601299780868
Smp_003930,3.626900835762347,-1.7694171151916722,0.81979051827307,-2.1583771411738675,0.030898521489143377,0.36809660327435595
Smp_003940,36.36052881700147,-0.06674226314897087,0.3141338479624154,-0.21246441152994205,0.8317447394440894,0.9697267127218726
Smp_003970,834.0540273574463,0.08769719706922129,0.18144667514438415,0.48332214960366304,0.6288670153454787,0.9353613993255507
Smp_003980,316.6382946556234,-0.31160298656944585,0.175518394314296,-1.7753295190899872,0.07584349405059579,0.5392298133738184
Smp_003990,499.1973579353169,-0.06422846003978847,0.2579400169303064,-0.2490054114292105,0.8033565955182147,0.9660365660025905
Smp_004000,37.740351525703396,0.3421737451086614,0.3026228409397719,1.1306937177843788,0.2581840264173287,0.775477105873793
Smp_004060,123.60615372473735,0.2779378063030191,0.21442904617345282,1.2961761070288664,0.19491481919113726,0.72672566490552
Smp_004070,153.86042880818857,0.0501105778130297,0.2950786140992177,0.1698211100997663,0.8651508246090072,0.975554388107248
Smp_004080,70.27417933308662,-3.634300305248683e-4,0.22315943051069126,-0.0016285667591693235,0.99870059230101,0.9996868312094619
Smp_004160,1.3642923598751922,0.740006512319817,1.2580823245882875,0.5882019784054967,0.5563967296116552,NA
Smp_004170,76.18586957382078,0.11839899277645327,0.2382892990269806,0.4968707921837791,0.6192801695974127,0.9345971562609487
Smp_004190,69.93891940962027,0.2368299594017178,0.3470545666164016,0.6823997785440042,0.4949861957577481,0.8979648550616288
Smp_004200,57.16688690523692,0.042635574805115706,0.22513025347414398,0.18938180962876394,0.8497935803073599,0.9737198997716876
Smp_004220,302.77456899568307,0.009598434272722663,0.19589682681030665,0.04899739535861468,0.9609213716510471,0.992722001959663
Smp_004260,47.09553091552205,-0.3404934560766078,0.265808850674815,-1.2809711008952083,0.2002038169438271,0.7340767205102369
Smp_004310,713.3826158884956,0.5332260589363224,0.27511882072220434,1.9381664167379395,0.05260292255018275,0.4724615740569638
Smp_004350,99.45666908179689,0.13686684002038157,0.2641316102827927,0.5181766766720765,0.6043350060903603,0.9295863519961348
Smp_004360,117.83580708872523,-0.26046648392427996,0.19900799987044246,-1.3088241884439218,0.1905939114330909,0.7225070559192047
