gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_045790,97.86467556163034,72.85601549139683,89.537780741143,95.15894952594768,87.39620858599763,112.93789447731886,91.16810719024986,103.32945874172009
Smp_045810,100.44006176062061,113.65538416657905,91.10861899975954,74.22398063023918,88.50248970733936,119.47149167848606,69.57566075045384,79.33035864686897
Smp_045860,138.04070026587857,119.4838654058908,162.5817597668123,173.6650828848545,125.00976671161686,92.403731845079065,194.3320179581642,118.66221713565274
Smp_045920,10.816622035759142,29.14240619655873,14.137544327548895,9.515894952594767,15.48793569878439,23.33427571845431,9.596642862131564,11.999550047425558
Smp_045930,50.99264674000739,46.62784991449397,58.90643469812039,44.24891152956567,55.31405606708711,56.00226172429034,52.7815357417236,52.66469187481217
Smp_045950,460.47905237946065,466.2784991449397,387.21163074897805,337.8142708171142,424.811950595229,547.8887938693072,422.2522859337888,311.3216595637631
Smp_045960,135.98039130668636,136.96930912382604,161.01092150819574,134.1741188315862,102.88414428478202,117.60474962100972,139.15132150090767,117.99557546635133
Smp_045980,65.4148094543529,64.1132936324292,74.61481728428583,84.2156703304637,101.77786316344027,48.535293494384966,91.16810719024986,97.99632538730873
Smp_045990,5.6658496377785985,5.8284812393117464,20.42089736201507,19.031789905189534,14.381654577442648,21.467533660977963,16.794125008730237,19.999250079042596
Smp_046020,177.70164773032877,180.68291841866414,193.2131058098349,191.74528329478457,183.64266614272918,173.60701134530007,177.53789294943394,204.6589924755359
Smp_046030,130.31454166890776,104.91266230761143,117.81286939624079,122.27925014084276,146.02910801710996,223.0756758684232,124.75635720771034,111.99580044263854
Smp_046060,759.7389287021302,509.9921084397778,651.8978773258657,967.2907219312581,777.7156283032447,351.88087783429097,837.307089720979,892.6331951946013
Smp_046090,1189.8284239335057,1095.7544729906083,1040.6803463334604,982.04035910778,755.5900058764099,773.7645828239449,676.5633217802753,785.3038864370726
Smp_046100,228.1792172305381,250.62469329040508,229.3423857580154,206.01912572367672,244.488127816525,354.6809909205055,206.32782153582863,195.99265077461746
Smp_046120,12.361853755153305,14.571203098279366,30.631346043022607,43.29732203430619,18.806779062809618,31.734614977097863,16.794125008730237,21.332533417645436
Smp_046130,54.59818741859377,55.37057177346159,41.62721385333841,48.05526951060357,64.16430503782104,24.267646747192483,76.77314289705251,59.33110856782637
Smp_046140,193.66904216406846,160.28323408107303,226.9861283700906,243.60691078642603,205.76828856956405,132.53868608082047,225.52110726009175,195.99265077461746
Smp_046160,71.08065909213151,75.7702561110527,84.82526596529337,67.0870594157931,97.35273867807331,102.67081316119896,79.17230361258541,99.99625039521298
Smp_046190,42.751410903238515,61.199053012773334,40.84179472403014,48.05526951060357,47.57008821769491,66.26934304041023,47.98321431065782,67.33080859944342
Smp_046250,126.19392375052333,110.74114354692318,173.5776275771281,130.3677608505483,221.25622426834843,269.74422730533183,136.7521607853748,177.99332570347912
Smp_046290,328.1042017513607,355.5373555980165,475.1785732315045,412.51404619498317,377.24186237753406,522.6877760933766,357.4749466144008,392.6519432185363
Smp_046360,23.178475790912447,43.71360929483809,14.922963456857167,25.69291637200587,26.550746912201813,26.134388804668827,33.588250017460474,35.998650142276674
Smp_046410,26.268939229700774,34.97088743587048,21.991735620631616,44.72470627719541,1.106281121341742,8.400339258643552,2.399160715532891,21.332533417645436
Smp_046430,274.02109157256496,238.9677308117816,269.39876135273727,290.2347960541404,355.11623995069925,140.00565431072584,417.45396450272307,342.65381802092986
Smp_046500,391.45870224652134,434.2218523287251,304.7426221716095,263.59029018687505,150.45423250247694,281.87805067892805,155.94544650963792,208.65884249134444
Smp_046550,125.67884651072528,81.59873735036444,124.88164156001524,125.60981337425093,162.62332483723608,160.53981694296564,122.35719649217745,139.32810888399678
Smp_046630,105.0757569188031,160.28323408107303,161.79634063750402,171.76190389433555,78.5459596152637,211.87522352356513,79.17230361258541,102.66281707241866
Smp_046680,176.67149325073265,154.45475284176126,150.01505369787995,129.41617135528884,160.4107625945526,140.00565431072584,141.55048221644057,141.99467556120246
Smp_046690,1751.777692553183,4109.079273714781,2079.789854408304,1977.4029711491926,1496.798357175377,5366.8834152444915,1285.9501435256295,2053.922983117675
Smp_046740,217.87767243457702,218.56804647419048,278.8237909044365,265.96926392502377,206.8745696909058,191.34106089132533,167.94125008730236,247.32405931082678
